"","Outbreak_id","t0","Longitude","Latitude","Location_aprox","Location_name","level2_name","level1_name","Species","is_wild"
"1","ob_96627","2022",-76.758,35.145,TRUE,"Pamlico County",NA,"North Carolina","Anas strepera",TRUE
"2","ob_96627","2022",-76.758,35.145,TRUE,"Pamlico County",NA,"North Carolina","Anas platyrhynchos",TRUE
"3","ob_96627","2022",-76.758,35.145,TRUE,"Pamlico County",NA,"North Carolina","Anas acuta",TRUE
"4","ob_96626","2022",-76.328,35.393,TRUE,"Hyde County",NA,"North Carolina","Anas clypeata",TRUE
"5","ob_96761","2022",-86.941,38.391,TRUE,"Dubois County",NA,"Indiana","Birds",FALSE
"6","ob_97455","2022",-76.084,39.231,TRUE,"Kent County",NA,"Maryland","Aythya affinis",TRUE
"7","ob_97457","2022",-75.533,39.179,TRUE,"Kent County",NA,"Delaware","Anas americana",TRUE
"8","ob_97456","2022",-71.057,43.013,TRUE,"Rockingham County",NA,"New Hampshire","Anas platyrhynchos",TRUE
"9","ob_97454","2022",-77.798,38.736,TRUE,"Fauquier County",NA,"Virginia","Birds",FALSE
"10","ob_97679","2022",-88.873,36.511,TRUE,"Fulton County",NA,"Kentucky","Birds",FALSE
"11","ob_97678","2022",-86.867,38.294,TRUE,"Dubois County",NA,"Indiana","Birds",FALSE
"12","ob_97680","2022",-87.48,37.585,TRUE,"Webster County",NA,"Kentucky","Birds",FALSE
"13","ob_96627","2022",-76.758,35.145,TRUE,"Pamlico County",NA,"North Carolina","Anas carolinensis",TRUE
"14","ob_97917","2022",-72.575,41.555,TRUE,"Middlesex County",NA,"Connecticut","Anas platyrhynchos",TRUE
"15","ob_96626","2022",-76.328,35.393,TRUE,"Hyde County",NA,"North Carolina","Anser caerulescens",TRUE
"16","ob_97910","2022",-69.151,44.129,TRUE,"Knox County",NA,"Maine","Birds",FALSE
"17","ob_97908","2022",-72.702,40.937,TRUE,"Suffolk County",NA,"New York","Birds",FALSE
"18","ob_97981","2022",-75.509,39.73,TRUE,"New Castle County",NA,"Delaware","Birds",FALSE
"19","ob_97980","2022",-86.949,39.027,TRUE,"Greene County",NA,"Indiana","Birds",FALSE
"20","ob_97979","2022",-86.936,39.02,TRUE,"Greene County",NA,"Indiana","Birds",FALSE
"21","ob_98111","2022",-74.809,39.095,TRUE,"Cape May County",NA,"New Jersey","Anas platyrhynchos",TRUE
"22","ob_98071","2022",-89.071,36.969,TRUE,"Ballard County",NA,"Kentucky","Anser caerulescens",TRUE
"23","ob_98109","2022",-67.483,44.687,TRUE,"Washington County",NA,"Maine","Anas rubripes",TRUE
"24","ob_98110","2022",-86.938,34.749,TRUE,"Limestone County",NA,"Alabama","Anas americana",TRUE
"25","ob_98119","2022",-85.535,42.256,TRUE,"Kalamazoo County",NA,"Michigan","Birds",FALSE
"26","ob_98118","2022",-69.131,44.097,TRUE,"Knox County",NA,"Maine","Birds",FALSE
"27","ob_98116","2022",-73.894,41.673,TRUE,"Dutchess County",NA,"New York","Phasianidae (incognita)",TRUE
"28","ob_98117","2022",-73.97,41.944,TRUE,"Ulster County",NA,"New York","Birds",FALSE
"29","ob_98072","2022",-76.646,34.735,TRUE,"Carteret County",NA,"North Carolina","Aythya americana",TRUE
"30","ob_98073","2022",-80.846,28.554,TRUE,"Brevard County",NA,"Florida","Coragyps atratus",TRUE
"31","ob_98179","2022",-86.943,38.368,TRUE,"Dubois County",NA,"Indiana","Birds",FALSE
"32","ob_98481","2022",-95.587,41.332,TRUE,"Pottawattamie County",NA,"Iowa","Birds",FALSE
"33","ob_98480","2022",-94.31,38.256,TRUE,"Bates County",NA,"Missouri","Birds",FALSE
"34","ob_98478","2022",-70.3,41.687,TRUE,"Barnstable County",NA,"Massachusetts","Branta canadensis",TRUE
"35","ob_98479","2022",-72.116,41.363,TRUE,"New London County",NA,"Connecticut","Birds",FALSE
"36","ob_98611","2022",-95.092,42.748,TRUE,"Buena Vista County",NA,"Iowa","Birds",FALSE
"37","ob_98613","2022",-98.546,43.125,TRUE,"Charles Mix County",NA,"South Dakota","Birds",FALSE
"38","ob_98610","2022",-89.884,36.879,TRUE,"Stoddard County",NA,"Missouri","Birds",FALSE
"39","ob_98609","2022",-86.892,38.354,TRUE,"Dubois County",NA,"Indiana","Birds",FALSE
"40","ob_98615","2022",-75.917,39.541,TRUE,"Cecil County",NA,"Maryland","Birds",FALSE
"41","ob_98958","2022",-75.772,35.789,TRUE,"Dare County",NA,"North Carolina","Haliaeetus leucocephalus",TRUE
"42","ob_98956","2022",-78.746,35.677,TRUE,"Wake County",NA,"North Carolina","Buteo lineatus",TRUE
"43","ob_98954","2022",-96.6837,40.7702,TRUE,"Lancaster County",NA,"Nebraska","Anser rossii",TRUE
"44","ob_98951","2022",-69.49,44.063,TRUE,"Lincoln County",NA,"Maine","Birds",FALSE
"45","ob_98929","2022",-88.922,40.501,TRUE,"McLean County",NA,"Illinois","Birds",FALSE
"46","ob_98974","2022",-98.578,43.167,TRUE,"Charles Mix County",NA,"South Dakota","Birds",FALSE
"47","ob_98969","2022",-75.983,38.953,TRUE,"Queen Anne's County",NA,"Maryland","Birds",FALSE
"48","ob_98970","2022",-75.879,39.576,TRUE,"Cecil County",NA,"Maryland","Birds",FALSE
"49","ob_98968","2022",-75.629,39.637,TRUE,"New Castle County",NA,"Delaware","Birds",FALSE
"50","ob_98972","2022",-93.804,37.093,TRUE,"Lawrence County",NA,"Missouri","Birds",FALSE
"51","ob_98971","2022",-94.301,37.232,TRUE,"Jasper County",NA,"Missouri","Birds",FALSE
"52","ob_98975","2022",-88.78,43.004,FALSE,"Jefferson County",NA,"Wisconsin","Birds",FALSE
"53","ob_98973","2022",-94.706,40.726,TRUE,"Taylor County",NA,"Iowa","Birds",FALSE
"54","ob_99259","2022",-76.031,36.898,TRUE,"City of Virginia Beach",NA,"Virginia","Anas carolinensis",TRUE
"55","ob_99306","2022",-69.701,44.065,TRUE,"Lincoln County",NA,"Maine","Birds",FALSE
"56","ob_99307","2022",-97.403,37.674,TRUE,"Sedgwick County",NA,"Kansas","Birds",FALSE
"57","ob_99304","2022",-71.05,43.017,TRUE,"Rockingham County",NA,"New Hampshire","Birds",FALSE
"58","ob_99303","2022",-97.98,41.113,TRUE,"Merrick County",NA,"Nebraska","Birds",FALSE
"59","ob_99309","2022",-70.754,43.465,TRUE,"York County",NA,"Maine","Birds",FALSE
"60","ob_99308","2022",-69.17,44.15,TRUE,"Knox County",NA,"Maine","Birds",FALSE
"61","ob_99310","2022",-93.601,41.356,TRUE,"Warren County",NA,"Iowa","Birds",FALSE
"62","ob_99295","2022",-86.941,38.392,TRUE,"Dubois County",NA,"Indiana","Aythya americana",TRUE
"63","ob_99305","2022",-91.396,39.578,TRUE,"Ralls County",NA,"Missouri","Birds",FALSE
"64","ob_99299","2022",-90.348,38.646,TRUE,"Saint Louis County",NA,"Missouri","Lophodytes cucullatus",TRUE
"65","ob_99300","2022",-82.778,41.444,TRUE,"Erie County",NA,"Ohio","Larus argentatus",TRUE
"66","ob_99301","2022",-93.54,41.559,TRUE,"Polk County",NA,"Iowa","Anas platyrhynchos",TRUE
"67","ob_99296","2022",-81.663,30.264,TRUE,"Duval County",NA,"Florida","Pelecanus occidentalis",TRUE
"68","ob_99298","2022",-94.449,39.187,TRUE,"Clay County",NA,"Missouri","Pelecanus erythrorhynchos",TRUE
"69","ob_99258","2022",-72.67,40.974,TRUE,"Suffolk County",NA,"New York","Calidris alba",TRUE
"70","ob_99294","2022",-77.071,35.125,TRUE,"Craven County",NA,"North Carolina","Aix sponsa",TRUE
"71","ob_99302","2022",-70.712,43.489,TRUE,"York County",NA,"Maine","Birds",FALSE
"72","ob_99297","2022",-88.09,41.513,TRUE,"Will County",NA,"Illinois","Branta canadensis",TRUE
"73","ob_99540","2022",-97.778,43.385,TRUE,"Hutchinson County",NA,"South Dakota","Birds",FALSE
"74","ob_99489","2022",-97.787,43.665,TRUE,"Hanson County",NA,"South Dakota","Birds",FALSE
"75","ob_99496","2022",-97.531,44.372,TRUE,"Kingsbury County",NA,"South Dakota","Birds",FALSE
"76","ob_99482","2022",-95.151,42.686,TRUE,"Buena Vista County",NA,"Iowa","Birds",FALSE
"77","ob_99512","2022",-97.112,38.873,TRUE,"Dickinson County",NA,"Kansas","Birds",FALSE
"78","ob_99481","2022",-75.499,39.176,TRUE,"Kent County",NA,"Delaware","Birds",FALSE
"79","ob_99503","2022",-75.827,39.597,TRUE,"Cecil County",NA,"Maryland","Birds",FALSE
"80","ob_100276","2022",-72.747,40.896,TRUE,"Suffolk County",NA,"New York","Birds",FALSE
"81","ob_100238","2022",-98.214,44.404,TRUE,"Beadle County",NA,"South Dakota","Birds",FALSE
"82","ob_100277","2022",-72.696,40.882,TRUE,"Suffolk County",NA,"New York","Birds",FALSE
"83","ob_100247","2022",-94.542,45.152,TRUE,"Meeker County",NA,"Minnesota","Birds",FALSE
"84","ob_100248","2022",-94.236,45.548,TRUE,"Stearns County",NA,"Minnesota","Birds",FALSE
"85","ob_100240","2022",-98.629,44.081,TRUE,"Jerauld County",NA,"South Dakota","Birds",FALSE
"86","ob_100246","2022",-97.718,43.387,TRUE,"Hutchinson County",NA,"South Dakota","Birds",FALSE
"87","ob_100244","2022",-97.715,44.876,TRUE,"Clark County",NA,"South Dakota","Birds",FALSE
"88","ob_100242","2022",-99.2,45.748,TRUE,"McPherson County",NA,"South Dakota","Birds",FALSE
"89","ob_100241","2022",-97.756,43.386,TRUE,"Hutchinson County",NA,"South Dakota","Birds",FALSE
"90","ob_100118","2022",-99.195,45.449,TRUE,"Edmunds County",NA,"South Dakota","Birds",FALSE
"91","ob_100112","2022",-70.271,43.802,TRUE,"Cumberland County",NA,"Maine","Birds",FALSE
"92","ob_100114","2022",-98.269,44.371,TRUE,"Beadle County",NA,"South Dakota","Birds",FALSE
"93","ob_100115","2022",-98.487,43.148,TRUE,"Charles Mix County",NA,"South Dakota","Birds",FALSE
"94","ob_100116","2022",-97.751,43.665,TRUE,"Hanson County",NA,"South Dakota","Birds",FALSE
"95","ob_100117","2022",-97.551,44.372,TRUE,"Kingsbury County",NA,"South Dakota","Birds",FALSE
"96","ob_100110","2022",-97.138,41.25,FALSE,"Butler County",NA,"Nebraska","Birds",FALSE
"97","ob_100266","2022",-95.17,42.748,TRUE,"Buena Vista County",NA,"Iowa","Birds",FALSE
"98","ob_100268","2022",-93.26,42.741,FALSE,"Franklin County",NA,"Iowa","Birds",FALSE
"99","ob_100111","2022",-97.1,41.249,FALSE,"Butler County",NA,"Nebraska","Birds",FALSE
"100","ob_99910","2022",-95.267,38.575,TRUE,"Franklin County",NA,"Kansas","Birds",FALSE
"101","ob_100291","2022",-102.247,40.967,TRUE,"Sedgwick County",NA,"Colorado","Anser caerulescens",TRUE
"102","ob_100289","2022",-98.526,43.151,TRUE,"Charles Mix County",NA,"South Dakota","Branta canadensis",TRUE
"103","ob_100286","2022",-98.109,39.451,TRUE,"Mitchell County",NA,"Kansas","Haliaeetus leucocephalus",TRUE
"104","ob_100287","2022",-81.781,27.839,TRUE,"Polk County",NA,"Florida","Larus delawarensis",TRUE
"105","ob_100489","2022",-83.375,41.908,TRUE,"Monroe County",NA,"Michigan","Strix varia",TRUE
"106","ob_100282","2022",-92.95,43.674,TRUE,"Mower County",NA,"Minnesota","Birds",FALSE
"107","ob_100281","2022",-98.629,42.451,TRUE,"Holt County",NA,"Nebraska","Birds",FALSE
"108","ob_100290","2022",-75.591,39.955,TRUE,"Chester County",NA,"Pennsylvania","Haliaeetus leucocephalus",TRUE
"109","ob_100279","2022",-82.866,42.597,TRUE,"Macomb County",NA,"Michigan","Birds",FALSE
"110","ob_100288","2022",-80.846,28.599,TRUE,"Brevard County",NA,"Florida","Bubo virginianus",TRUE
"111","ob_100288","2022",-80.846,28.599,TRUE,"Brevard County",NA,"Florida","Ardea herodias",TRUE
"112","ob_100285","2022",-70.345,41.676,TRUE,"Barnstable County",NA,"Massachusetts","Buteo jamaicensis",TRUE
"113","ob_100284","2022",-89.002,36.419,TRUE,"Obion County",NA,"Tennessee","Aix sponsa",TRUE
"114","ob_100283","2022",-97.875,42.986,TRUE,"Bon Homme County",NA,"South Dakota","Birds",FALSE
"115","ob_101231","2022",-82.441,42.998,TRUE,"Saint Clair County",NA,"Michigan","Cygnus columbianus",TRUE
"116","ob_101094","2022",-106.72,44.345,TRUE,"Johnson County",NA,"Wyoming","Birds",FALSE
"117","ob_101234","2022",-83.112,41.35,TRUE,"Sandusky County",NA,"Ohio","Haliaeetus leucocephalus",TRUE
"118","ob_101232","2022",-81.359,28.487,TRUE,"Orange County",NA,"Florida","Haliaeetus leucocephalus",TRUE
"119","ob_101232","2022",-81.359,28.487,TRUE,"Orange County",NA,"Florida","Coragyps atratus",TRUE
"120","ob_101233","2022",-93.611,41.609,TRUE,"Polk County",NA,"Iowa","Anas platyrhynchos",TRUE
"121","ob_101229","2022",-71.045,42.983,TRUE,"Rockingham County",NA,"New Hampshire","Bubo scandiacus",TRUE
"122","ob_101226","2022",-106.992,44.811,TRUE,"Sheridan County",NA,"Wyoming","Birds",FALSE
"123","ob_101102","2022",-89.022,42.67,TRUE,"Rock County",NA,"Wisconsin","Birds",FALSE
"124","ob_101101","2022",-94.147,45.545,TRUE,"Stearns County",NA,"Minnesota","Birds",FALSE
"125","ob_101098","2022",-69.135,44.111,TRUE,"Knox County",NA,"Maine","Birds",FALSE
"126","ob_101099","2022",-69.696,44.012,TRUE,"Lincoln County",NA,"Maine","Birds",FALSE
"127","ob_101100","2022",-89.977,42.086,TRUE,"Carroll County",NA,"Illinois","Birds",FALSE
"128","ob_101097","2022",-83.01,39.887,TRUE,"Franklin County",NA,"Ohio","Birds",FALSE
"129","ob_101085","2022",-73.288,42.465,TRUE,"Berkshire County",NA,"Massachusetts","Birds",FALSE
"130","ob_101095","2022",-109.047,44.511,TRUE,"Park County",NA,"Wyoming","Birds",FALSE
"131","ob_101096","2022",-108.721,42.848,TRUE,"Fremont County",NA,"Wyoming","Birds",FALSE
"132","ob_101227","2022",-98.187,32.216,TRUE,"Erath County",NA,"Texas","Birds",FALSE
"133","ob_101228","2022",-94.331,37.201,TRUE,"Jasper County",NA,"Missouri","Birds",FALSE
"134","ob_101220","2022",-93.718,42.426,TRUE,"Hamilton County",NA,"Iowa","Birds",FALSE
"135","ob_101215","2022",-95.002,42.422,TRUE,"Sac County",NA,"Iowa","Birds",FALSE
"136","ob_101210","2022",-94.197,42.731,TRUE,"Humboldt County",NA,"Iowa","Birds",FALSE
"137","ob_101203","2022",-95.642,43.404,TRUE,"Osceola County",NA,"Iowa","Birds",FALSE
"138","ob_101197","2022",-94.493,41.632,FALSE,"Guthrie County",NA,"Iowa","Birds",FALSE
"139","ob_101206","2022",-95.573,42.734,TRUE,"Cherokee County",NA,"Iowa","Birds",FALSE
"140","ob_101201","2022",-95.091,42.719,TRUE,"Buena Vista County",NA,"Iowa","Birds",FALSE
"141","ob_101196","2022",-93.639,42.384,TRUE,"Hamilton County",NA,"Iowa","Birds",FALSE
"142","ob_101031","2022",-78.357,35.517,TRUE,"Johnston County",NA,"North Carolina","Birds",FALSE
"143","ob_101035","2022",-77.646,43.049,TRUE,"Monroe County",NA,"New York","Birds",FALSE
"144","ob_101033","2022",-78.016,35.35,TRUE,"Wayne County",NA,"North Carolina","Birds",FALSE
"145","ob_101032","2022",-78.307,35.509,TRUE,"Johnston County",NA,"North Carolina","Birds",FALSE
"146","ob_101034","2022",-77.916,35.346,TRUE,"Wayne County",NA,"North Carolina","Birds",FALSE
"147","ob_101023","2022",-98.102,44.894,TRUE,"Spink County",NA,"South Dakota","Birds",FALSE
"148","ob_101090","2022",-95.703,46.956,TRUE,"Becker County",NA,"Minnesota","Birds",FALSE
"149","ob_101067","2022",-96.103,45.051,TRUE,"Lac qui Parle County",NA,"Minnesota","Birds",FALSE
"150","ob_101074","2022",-94.355,45.963,TRUE,"Morrison County",NA,"Minnesota","Birds",FALSE
"151","ob_101086","2022",-94.212,45.567,TRUE,"Stearns County",NA,"Minnesota","Birds",FALSE
"152","ob_101029","2022",-78.345,35.491,TRUE,"Johnston County",NA,"North Carolina","Birds",FALSE
"153","ob_101089","2022",-92.859,44.018,TRUE,"Dodge County",NA,"Minnesota","Birds",FALSE
"154","ob_101087","2022",-95.022,45.104,TRUE,"Kandiyohi County",NA,"Minnesota","Birds",FALSE
"155","ob_101091","2022",-95.001,45.124,TRUE,"Kandiyohi County",NA,"Minnesota","Birds",FALSE
"156","ob_101093","2022",-94.963,45.131,TRUE,"Kandiyohi County",NA,"Minnesota","Birds",FALSE
"157","ob_101070","2022",-95.021,45.124,TRUE,"Kandiyohi County",NA,"Minnesota","Birds",FALSE
"158","ob_100923","2022",-98.545,43.169,TRUE,"Charles Mix County",NA,"South Dakota","Birds",FALSE
"159","ob_100922","2022",-99.104,45.4484,TRUE,"Edmunds County",NA,"South Dakota","Birds",FALSE
"160","ob_100924","2022",-98.212,44.893,TRUE,"Spink County",NA,"South Dakota","Birds",FALSE
"161","ob_101020","2022",-98.318,46.356,TRUE,"Lamoure County",NA,"North Dakota","Birds",FALSE
"162","ob_100925","2022",-97.129,44.023,TRUE,"Lake County",NA,"South Dakota","Birds",FALSE
"163","ob_101010","2022",-98.522,46.008,TRUE,"Dickey County",NA,"North Dakota","Birds",FALSE
"164","ob_101004","2022",-98.524,45.938,TRUE,"Dickey County",NA,"North Dakota","Birds",FALSE
"165","ob_100917","2022",-99.181,43.753,TRUE,"Brule County",NA,"South Dakota","Birds",FALSE
"166","ob_100921","2022",-99.159,45.766,TRUE,"McPherson County",NA,"South Dakota","Birds",FALSE
"167","ob_100915","2022",-99.19,45.419,TRUE,"Edmunds County",NA,"South Dakota","Birds",FALSE
"168","ob_100916","2022",-97.838,42.979,TRUE,"Bon Homme County",NA,"South Dakota","Birds",FALSE
"169","ob_101003","2022",-99.747,46.876,TRUE,"Kidder County",NA,"North Dakota","Birds",FALSE
"170","ob_101230","2022",-98.47,46.355,TRUE,"Lamoure County",NA,"North Dakota","Birds",FALSE
"171","ob_101088","2022",-93.899,44.456,TRUE,"Le Sueur County",NA,"Minnesota","Birds",FALSE
"172","ob_101092","2022",-94.395,46.008,TRUE,"Morrison County",NA,"Minnesota","Birds",FALSE
"173","ob_101554","2022",-101.394,47.31,TRUE,"Mercer County",NA,"North Dakota","Haliaeetus leucocephalus",TRUE
"174","ob_101553","2022",-94.006,44.186,TRUE,"Blue Earth County",NA,"Minnesota","Branta canadensis",TRUE
"175","ob_101556","2022",-85.585,42.279,TRUE,"Kalamazoo County",NA,"Michigan","Cygnus atratus",TRUE
"176","ob_101550","2022",-74.384,43.015,TRUE,"Fulton County",NA,"New York","Birds",FALSE
"177","ob_101567","2022",-76.184,43.066,TRUE,"Onondaga County",NA,"New York","Anatidae (incognita)",TRUE
"178","ob_101551","2022",-109.05,44.508,TRUE,"Park County",NA,"Wyoming","Birds",FALSE
"179","ob_101549","2022",-69.066,44.444,TRUE,"Waldo County",NA,"Maine","Birds",FALSE
"180","ob_101547","2022",-103.661,41.815,TRUE,"Scotts Bluff County",NA,"Nebraska","Birds",FALSE
"181","ob_101546","2022",-96.849,46.932,TRUE,"Cass County",NA,"North Dakota","Birds",FALSE
"182","ob_101563","2022",-87.632,45.135,TRUE,"Menominee County",NA,"Michigan","Birds",FALSE
"183","ob_101561","2022",-101.532,48.769,TRUE,"Renville County",NA,"North Dakota","Birds",FALSE
"184","ob_101548","2022",-110.226,47.15,TRUE,"Judith Basin County",NA,"Montana","Birds",FALSE
"185","ob_101552","2022",-76.558,42.928,TRUE,"Cayuga County",NA,"New York","Accipiter cooperii",TRUE
"186","ob_101557","2022",-81.299,29.009,TRUE,"Volusia County",NA,"Florida","Thalasseus maximus",TRUE
"187","ob_101509","2022",-96.45,45.355,TRUE,"Big Stone County",NA,"Minnesota","Birds",FALSE
"188","ob_101591","2022",-97.755,44.877,TRUE,"Clark County",NA,"South Dakota","Birds",FALSE
"189","ob_101525","2022",-94.207,45.54,TRUE,"Stearns County",NA,"Minnesota","Birds",FALSE
"190","ob_101602","2022",-91.85,45.4011,FALSE,"Barron County",NA,"Wisconsin","Birds",FALSE
"191","ob_101600","2022",-98.754,46.893,TRUE,"Stutsman County",NA,"North Dakota","Birds",FALSE
"192","ob_101571","2022",-77.991,35.427,TRUE,"Wayne County",NA,"North Carolina","Birds",FALSE
"193","ob_101572","2022",-77.963,35.426,TRUE,"Wayne County",NA,"North Carolina","Birds",FALSE
"194","ob_101511","2022",-94.909,45.135,TRUE,"Kandiyohi",NA,"Minnesota","Birds",FALSE
"195","ob_101521","2022",-93.926,44.434,TRUE,"Le Sueur County",NA,"Minnesota","Birds",FALSE
"196","ob_101512","2022",-94.408,45.976,TRUE,"Morrison County",NA,"Minnesota","Birds",FALSE
"197","ob_101584","2022",-98.173,44.371,TRUE,"Beadle County",NA,"South Dakota","Birds",FALSE
"198","ob_101568","2022",-111.28,47.524,TRUE,"Cascade County",NA,"Montana","Birds",FALSE
"199","ob_101544","2022",-106.877,39.241,TRUE,"Pitkin County",NA,"Colorado","Birds",FALSE
"200","ob_101558","2022",-93.143,42.427,TRUE,"Hardin County",NA,"Iowa","Birds",FALSE
"201","ob_101605","2022",-87.801,42.733,TRUE,"Racine County",NA,"Wisconsin","Birds",FALSE
"202","ob_101524","2022",-96.111,46.276,TRUE,"Otter Tail County",NA,"Minnesota","Birds",FALSE
"203","ob_101566","2022",-93.836,37.422,TRUE,"Dade County",NA,"Missouri","Birds",FALSE
"204","ob_101545","2022",-85.847,41.573,TRUE,"Elkhart County",NA,"Indiana","Birds",FALSE
"205","ob_101570","2022",-78.021,35.403,TRUE,"Wayne County",NA,"North Carolina","Birds",FALSE
"206","ob_101528","2022",-93.511,44.06,TRUE,"Waseca County",NA,"Minnesota","Birds",FALSE
"207","ob_101585","2022",-99.234,45.448,TRUE,"Edmunds County",NA,"South Dakota","Birds",FALSE
"208","ob_101565","2022",-95.5712,44.8069,TRUE,"Yellow Medicine County",NA,"Minnesota","Birds",FALSE
"209","ob_101564","2022",-94.312,45.97,TRUE,"Morrison County",NA,"Minnesota","Birds",FALSE
"210","ob_101562","2022",-94.338,46.017,TRUE,"Morrison County",NA,"Minnesota","Birds",FALSE
"211","ob_101560","2022",-94.378,46.019,TRUE,"Morrison County",NA,"Minnesota","Birds",FALSE
"212","ob_101529","2022",-93.465,44.054,TRUE,"Waseca County",NA,"Minnesota","Birds",FALSE
"213","ob_101586","2022",-99.021,45.036,TRUE,"Faulk County",NA,"South Dakota","Birds",FALSE
"214","ob_101587","2022",-99.2,45.766,TRUE,"McPherson County",NA,"South Dakota","Birds",FALSE
"215","ob_101588","2022",-99.24,45.767,TRUE,"McPherson County",NA,"South Dakota","Birds",FALSE
"216","ob_101589","2022",-98.337,44.878,TRUE,"Spink County",NA,"South Dakota","Birds",FALSE
"217","ob_101527","2022",-95.603,45.31,TRUE,"Swift County",NA,"Minnesota","Birds",FALSE
"218","ob_101590","2022",-97.734,44.877,TRUE,"Clark County",NA,"South Dakota","Birds",FALSE
"219","ob_101569","2022",-78.193,43.249,TRUE,"Orleans County",NA,"New York","Birds",FALSE
"220","ob_101526","2022",-94.269,45.559,TRUE,"Stearns County",NA,"Minnesota","Birds",FALSE
"221","ob_101523","2022",-94.34,45.995,TRUE,"Morrison County",NA,"Minnesota","Birds",FALSE
"222","ob_101522","2022",-94.501,45.146,TRUE,"Meeker County",NA,"Minnesota","Birds",FALSE
"223","ob_101530","2022",-94.993,44.776,TRUE,"Renville County",NA,"Minnesota","Birds",FALSE
"224","ob_101559","2022",-95.007,45.142,TRUE,"Kandiyohi County",NA,"Minnesota","Birds",FALSE
"225","ob_101719","2022",-95.593,45.325,TRUE,"Swift County",NA,"Minnesota","Birds",FALSE
"226","ob_101662","2022",-86.003,41.68,TRUE,"Elkhart County",NA,"Indiana","Birds",FALSE
"227","ob_101669","2022",-114.727,42.948,TRUE,"Gooding County",NA,"Idaho","Birds",FALSE
"228","ob_101708","2022",-94.39,45.948,TRUE,"Morrison County",NA,"Minnesota","Birds",FALSE
"229","ob_101673","2022",-94.502,45.121,TRUE,"Meeker County",NA,"Minnesota","Birds",FALSE
"230","ob_101861","2022",-107.875,37.259,TRUE,"La Plata County",NA,"Colorado","Birds",FALSE
"231","ob_101718","2022",-94.165,45.536,TRUE,"Stearns County",NA,"Minnesota","Birds",FALSE
"232","ob_101856","2022",-107.885,38.474,TRUE,"Montrose County",NA,"Colorado","Birds",FALSE
"233","ob_101716","2022",-96.121,46.289,TRUE,"Otter Tail County",NA,"Minnesota","Birds",FALSE
"234","ob_101660","2022",-87.572,45.253,TRUE,"Menominee County",NA,"Michigan","Birds",FALSE
"235","ob_101668","2022",-96.697,42.565,TRUE,"Dixon County",NA,"Nebraska","Birds",FALSE
"236","ob_101720","2022",-93.522,44.102,TRUE,"Waseca County",NA,"Minnesota","Birds",FALSE
"237","ob_101712","2022",-94.355,45.944,TRUE,"Morrison County",NA,"Minnesota","Birds",FALSE
"238","ob_101715","2022",-94.41,45.998,TRUE,"Morrison County",NA,"Minnesota","Birds",FALSE
"239","ob_101661","2022",-78.043,35.427,TRUE,"Wayne County",NA,"North Carolina","Birds",FALSE
"240","ob_101663","2022",-92.489,45.448,TRUE,"Polk County",NA,"Wisconsin","Birds",FALSE
"241","ob_101665","2022",-96.682,44.747,TRUE,"Deuel County",NA,"South Dakota","Birds",FALSE
"242","ob_101667","2022",-76.3052,40.0144,TRUE,"Lancaster County",NA,"Pennsylvania","Birds",FALSE
"243","ob_101670","2022",-93.9662,44.1797,TRUE,"Blue Earth County",NA,"Minnesota","Birds",FALSE
"244","ob_101671","2022",-93.97,44.156,TRUE,"Blue Earth County",NA,"Minnesota","Birds",FALSE
"245","ob_101672","2022",-95.083,45.14,TRUE,"Kandiyohi County",NA,"Minnesota","Birds",FALSE
"246","ob_101664","2022",-97.396,42.909,TRUE,"Yankton County",NA,"South Dakota","Birds",FALSE
"247","ob_101717","2022",-96.071,46.249,TRUE,"Otter Tail County",NA,"Minnesota","Birds",FALSE
"248","ob_101666","2022",-98.036,46.913,TRUE,"Barnes County",NA,"North Dakota","Birds",FALSE
"249","ob_101698","2022",-94.527,45.111,TRUE,"Meeker County",NA,"Minnesota","Birds",FALSE
"250","ob_101869","2022",-88.023,44.5,TRUE,"Brown County",NA,"Wisconsin","Cygnus olor",TRUE
"251","ob_101872","2022",-72.709,40.961,TRUE,"Suffolk County",NA,"New York","Phasianidae (incognita)",TRUE
"252","ob_101864","2022",-82.864,42.593,TRUE,"Macomb County",NA,"Michigan","Birds",FALSE
"253","ob_101868","2022",-112.007,46.606,TRUE,"Lewis and Clark County",NA,"Montana","Branta canadensis",TRUE
"254","ob_101871","2022",-97.07,47.936,TRUE,"Grand Forks County",NA,"North Dakota","Corvus brachyrhynchos",TRUE
"255","ob_101870","2022",-73.091,44.808,TRUE,"Franklin County",NA,"Vermont","Haliaeetus leucocephalus",TRUE
"256","ob_101873","2022",-92.843,44.741,TRUE,"Dakota County",NA,"Minnesota","Corvidae (incognita)",TRUE
"257","ob_101866","2022",-87.612,45.143,TRUE,"Menominee County",NA,"Michigan","Birds",FALSE
"258","ob_101855","2022",-93.906,45.657,TRUE,"Benton County",NA,"Minnesota","Birds",FALSE
"259","ob_101865","2022",-83.95,42.602,TRUE,"Livingston County",NA,"Michigan","Birds",FALSE
"260","ob_101863","2022",-111.574,40.262,TRUE,"Utah County",NA,"Utah","Birds",FALSE
"261","ob_101862","2022",-111.573,42.671,TRUE,"Caribou County",NA,"Idaho","Birds",FALSE
"262","ob_101860","2022",-87.708,43.719,TRUE,"Sheboygan County",NA,"Wisconsin","Birds",FALSE
